,CustomerId,CreditScore,Geography,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,AgeGroup,Exited
8521,15579207,2,1,0,3,5,1,1,0,6,6,0
8522,15619892,5,2,0,8,4,2,1,0,3,3,0
8523,15567778,7,3,1,1,9,1,1,1,6,6,1
8524,15711750,8,1,1,6,4,2,1,1,9,5,0
8525,15751084,8,1,1,8,9,1,1,1,2,5,0
8526,15768945,4,1,0,1,4,1,1,1,6,5,0
8527,15586931,7,2,0,3,4,1,1,1,5,6,0
8528,15636353,2,2,0,4,4,2,0,0,1,5,0
8529,15623858,4,1,0,9,4,1,0,0,8,6,0
8530,15703354,10,1,1,2,6,1,1,0,6,5,0
8531,15663987,8,2,0,1,4,3,1,0,9,5,1
8532,15780805,3,1,1,2,4,2,1,0,5,5,1
8533,15768566,8,1,0,8,4,2,1,1,2,5,0
8534,15643229,6,1,1,6,4,2,1,1,1,5,0
8535,15754940,3,2,0,2,5,1,0,1,1,6,1
8536,15676576,5,1,1,8,9,1,1,0,4,6,0
8537,15800068,10,2,1,6,4,2,1,1,9,6,0
8538,15648030,8,2,1,5,9,2,1,0,9,5,0
8539,15668594,4,3,1,1,9,1,1,1,4,5,0
8540,15728709,1,3,0,7,6,2,0,0,6,6,0
8541,15724181,5,2,0,5,6,2,1,1,8,6,0
8542,15647546,7,3,1,8,10,2,0,1,10,6,0
8543,15702601,7,3,0,4,6,2,0,1,3,5,1
8544,15567725,7,1,1,7,4,2,1,1,4,6,0
8545,15674179,1,3,0,7,4,1,0,0,7,5,0
8546,15686957,2,3,0,2,10,2,1,0,3,5,0
8547,15607690,7,3,0,2,7,2,0,0,2,6,0
8548,15806546,1,2,0,4,4,1,1,0,2,6,0
8549,15632850,8,1,0,8,4,2,1,1,9,6,0
8550,15709016,7,3,1,1,5,1,0,0,8,6,1
8551,15638068,1,2,0,7,4,2,1,0,4,5,0
8552,15749345,1,1,1,1,5,1,1,1,10,4,0
8553,15791321,7,2,1,4,4,1,1,0,9,6,0
8554,15699095,4,1,1,3,4,1,1,1,10,4,1
8555,15638329,2,3,0,1,7,1,1,1,9,5,0
8556,15575445,5,2,0,10,10,1,0,0,1,6,0
8557,15752622,8,1,1,7,4,1,0,1,9,5,0
8558,15774507,3,1,1,5,7,1,1,0,6,6,0
8559,15570857,6,3,1,0,7,2,1,1,8,6,0
8560,15599386,4,3,0,5,4,1,1,1,7,5,0
8561,15744913,10,2,0,10,6,1,1,1,1,6,0
8562,15647292,7,1,0,7,9,1,0,0,6,7,1
8563,15728838,3,1,0,1,9,1,1,0,8,6,1
8564,15584704,1,1,0,10,4,1,1,0,7,6,0
8565,15749068,5,1,1,9,9,1,1,0,5,6,1
8566,15622985,7,1,1,4,4,1,0,0,9,6,1
8567,15587676,7,1,0,9,4,1,1,1,6,5,0
8568,15779496,4,1,0,0,5,2,0,1,2,7,0
8569,15733460,4,2,0,9,4,2,1,1,6,6,0
8570,15711457,9,1,1,7,8,1,0,1,10,5,0
8571,15795290,9,1,1,2,8,1,1,0,2,6,0
8572,15611223,9,3,1,10,6,2,1,0,9,6,0
8573,15794159,5,1,1,8,8,1,1,1,3,5,0
8574,15780677,8,1,1,4,4,2,1,1,9,6,0
8575,15690175,3,2,0,0,4,2,0,0,10,6,0
8576,15722599,9,1,1,9,10,2,0,0,3,6,0
8577,15569976,9,3,0,1,9,1,1,1,7,7,1
8578,15707011,1,1,0,10,9,1,1,0,4,6,0
8579,15702277,5,1,0,4,6,1,0,1,8,5,0
8580,15801915,2,1,1,6,10,1,1,0,1,5,0
8581,15580213,3,1,1,2,4,2,1,0,5,6,0
8582,15637947,6,2,0,1,9,1,0,1,6,5,0
8583,15715888,3,1,1,2,9,1,0,1,6,6,0
8584,15732967,8,1,0,6,4,2,1,1,8,4,0
8585,15737047,9,1,1,6,4,1,1,0,4,6,1
8586,15694039,5,3,1,9,9,2,1,0,9,6,0
8587,15649457,3,3,0,2,8,2,0,1,1,6,0
8588,15742809,8,2,1,7,5,1,1,0,7,5,0
8589,15637829,7,1,1,7,4,2,0,1,9,5,0
8590,15633194,9,1,1,10,6,4,1,1,7,6,1
8591,15611635,6,2,1,6,4,1,0,1,10,6,0
8592,15638774,8,2,1,9,4,2,1,0,10,6,0
8593,15722037,4,3,0,7,7,1,0,1,3,6,0
8594,15672930,8,2,0,9,4,2,1,0,2,6,0
8595,15668774,9,3,1,5,8,1,1,0,6,4,1
8596,15780966,8,1,1,2,4,2,0,0,6,5,0
8597,15659694,5,3,1,3,7,2,1,1,6,6,1
8598,15624424,6,2,1,1,4,2,1,1,6,6,0
8599,15708713,5,1,0,3,4,2,1,1,2,5,0
8600,15755405,8,1,0,9,8,1,1,0,2,6,1
8601,15647570,5,3,0,8,7,1,0,0,10,6,0
8602,15684348,6,1,0,8,4,2,0,1,3,7,0
8603,15702541,2,1,1,2,10,1,1,0,8,6,1
8604,15646942,10,2,1,7,4,2,0,0,6,6,0
8605,15748920,2,1,1,8,4,2,1,1,1,6,0
8606,15694581,10,2,0,5,4,2,1,1,4,6,0
8607,15643215,4,3,0,2,4,2,0,0,7,6,0
8608,15649060,8,3,1,3,5,2,1,0,3,5,0
8609,15774258,6,1,0,1,4,2,1,1,10,6,0
8610,15731553,8,1,0,8,4,2,1,0,10,4,0
8611,15617029,3,2,1,1,4,2,1,0,1,5,0
8612,15780716,7,3,0,3,8,2,1,1,6,6,0
8613,15577018,7,3,1,2,7,1,0,0,5,5,0
8614,15809515,10,3,0,1,10,1,1,0,1,5,0
8615,15789924,6,1,1,4,4,1,1,1,8,6,0
8616,15725076,6,2,1,6,6,2,1,1,2,5,0
8617,15672481,5,1,0,6,4,2,1,0,3,6,0
8618,15574115,6,2,1,6,6,2,1,1,2,6,0
8619,15661830,9,2,1,6,4,2,1,1,3,6,0
8620,15665879,9,1,1,8,4,2,0,1,4,6,0
8621,15673820,3,1,0,7,4,2,1,0,8,5,0
8622,15747772,8,3,0,9,4,2,1,0,2,6,0
8623,15666197,1,3,1,8,10,1,1,0,5,6,0
8624,15773639,9,3,0,4,6,1,1,0,7,5,0
8625,15581893,9,1,0,1,8,1,0,1,6,6,1
8626,15672447,6,3,0,7,6,1,0,1,6,6,1
8627,15777830,5,1,1,4,4,2,0,0,9,6,0
8628,15713890,7,1,0,3,4,2,0,1,8,6,0
8629,15577598,5,2,0,4,7,2,1,0,4,4,0
8630,15786042,8,3,1,2,10,2,1,0,4,6,0
8631,15753462,5,3,0,2,4,2,0,1,10,5,0
8632,15759690,9,1,0,4,4,2,1,1,5,6,0
8633,15801414,9,1,1,2,4,2,0,0,8,5,0
8634,15656141,9,1,0,5,4,1,0,1,2,6,0
8635,15608701,5,3,0,3,7,1,1,0,3,5,1
8636,15582892,4,1,0,2,6,1,1,1,2,6,1
8637,15632967,1,1,0,3,4,2,1,1,6,5,0
8638,15587573,4,3,0,4,7,2,0,1,2,5,0
8639,15654891,10,1,0,6,4,2,1,1,10,5,0
8640,15611365,8,1,1,9,8,1,0,0,4,5,0
8641,15749103,4,3,1,4,7,1,0,1,3,6,1
8642,15810203,1,3,1,6,5,2,1,0,6,6,0
8643,15813660,9,2,0,2,10,1,0,1,1,6,0
8644,15605673,8,2,1,8,4,2,0,0,4,5,0
8645,15669282,5,1,1,10,8,1,0,0,6,4,0
8646,15792726,1,1,1,8,8,2,1,1,10,5,0
8647,15593241,1,1,0,3,4,2,1,1,8,6,0
8648,15683053,10,2,1,2,4,1,1,0,9,6,1
8649,15632736,10,3,1,3,6,2,1,1,3,5,0
8650,15731865,5,1,0,1,4,2,1,0,5,5,0
8651,15760450,1,1,0,1,4,2,1,1,3,6,0
8652,15787204,9,2,1,1,7,1,0,0,6,6,0
8653,15650454,5,1,0,5,4,2,1,1,7,6,0
8654,15573730,3,3,0,6,8,2,1,0,3,6,0
8655,15705050,4,1,0,9,4,2,1,1,8,5,0
8656,15791342,6,2,0,1,5,1,1,1,7,5,0
8657,15684316,2,1,0,9,4,2,0,0,10,6,1
8658,15700540,2,3,1,2,8,1,0,0,6,6,0
8659,15770631,8,2,0,5,10,1,1,1,3,5,0
8660,15790594,2,1,1,6,4,2,0,1,3,5,0
8661,15604020,9,3,1,4,6,1,0,1,1,6,0
8662,15637599,1,3,1,4,8,1,1,0,2,6,1
8663,15736578,2,1,0,1,4,1,1,1,2,6,0
8664,15666332,7,2,1,2,4,2,1,1,1,6,0
8665,15727291,10,1,1,1,4,2,1,0,10,6,0
8666,15785920,7,3,0,1,8,2,1,1,8,5,0
8667,15658987,2,1,1,4,5,2,1,1,6,6,0
8668,15687719,2,2,1,5,4,2,0,1,1,6,0
8669,15799641,2,2,0,2,4,2,1,0,5,6,0
8670,15758702,8,1,1,8,4,2,1,1,1,6,0
8671,15689526,2,3,1,9,8,2,1,0,1,5,1
8672,15586848,8,1,0,1,4,2,1,0,7,6,0
8673,15707637,9,1,1,1,4,1,1,0,1,6,1
8674,15719426,2,1,0,8,6,2,1,1,8,7,1
8675,15639265,8,1,0,7,8,1,1,0,6,6,0
8676,15576124,3,1,0,1,4,1,1,0,7,6,0
8677,15757829,4,3,1,10,9,2,1,0,9,6,0
8678,15633227,1,1,1,9,5,1,0,0,1,5,0
8679,15753092,10,3,0,5,8,1,1,1,10,5,1
8680,15782939,9,1,0,4,5,1,1,0,6,6,1
8681,15746338,2,1,1,2,4,2,1,1,7,6,0
8682,15590676,8,1,0,1,9,1,1,0,3,5,0
8683,15599329,7,1,1,7,10,4,0,1,7,6,1
8684,15783097,10,3,0,6,7,1,1,0,3,5,0
8685,15597885,9,1,0,6,4,2,1,1,3,6,0
8686,15597467,4,1,1,8,4,2,1,1,9,7,0
8687,15724764,6,3,1,10,4,2,0,0,2,6,0
8688,15778418,5,3,0,9,10,1,1,1,7,6,1
8689,15684769,2,1,0,10,8,1,0,1,2,7,0
8690,15756167,9,2,1,5,9,1,1,1,8,6,0
8691,15632439,7,1,1,4,4,2,0,1,3,6,0
8692,15755138,10,1,1,8,4,2,1,1,3,5,0
8693,15659092,4,1,1,5,4,2,1,0,10,6,1
8694,15742116,6,3,1,9,7,2,0,0,4,6,0
8695,15801994,9,1,0,9,4,2,1,0,9,5,0
8696,15647572,1,2,0,0,4,1,1,1,7,5,0
8697,15644551,9,2,1,3,6,2,1,0,3,6,0
8698,15709135,7,3,0,7,6,2,0,0,8,5,0
8699,15684469,10,3,0,2,7,1,1,0,6,5,0
8700,15627637,8,3,0,8,5,2,1,0,4,4,0
8701,15667093,6,1,0,2,4,1,1,1,1,6,0
8702,15690589,2,1,0,9,10,1,0,1,8,6,0
8703,15595350,6,1,1,3,9,2,1,0,4,5,0
8704,15777586,10,2,1,2,6,2,1,0,1,6,0
8705,15804064,9,1,1,2,5,1,1,1,7,5,0
8706,15717770,10,2,1,7,4,1,0,0,9,6,1
8707,15754443,1,1,1,9,6,1,1,0,7,5,1
8708,15776939,9,3,1,3,6,2,1,0,10,6,0
8709,15713517,2,1,0,6,6,2,1,0,1,6,0
8710,15683522,6,3,1,2,7,1,1,1,7,6,0
8711,15673995,1,2,1,9,6,1,1,0,10,7,0
8712,15771054,1,2,0,5,4,2,1,0,10,5,0
8713,15578788,10,2,0,6,4,2,0,0,3,6,0
8714,15737408,7,1,1,6,6,1,1,0,6,6,0
8715,15750837,3,3,0,0,9,1,0,1,1,6,0
8716,15576022,2,1,0,5,4,2,0,1,5,6,0
8717,15635502,1,1,0,2,4,1,1,0,8,6,0
8718,15627298,3,1,0,7,5,2,1,0,5,6,1
8719,15811415,7,1,1,6,9,2,1,1,10,6,0
8720,15645059,8,1,1,8,4,2,0,0,6,5,0
8721,15689671,9,2,0,4,4,1,1,1,2,5,0
8722,15718667,4,1,0,7,5,1,1,0,1,5,0
8723,15803202,1,1,0,10,4,1,1,1,7,6,1
8724,15593683,6,2,1,8,4,2,1,0,7,5,0
8725,15703394,5,2,0,3,4,2,1,0,3,5,0
8726,15570289,7,3,0,8,6,1,1,0,4,6,1
8727,15567437,8,3,1,7,8,1,1,1,4,5,0
8728,15711687,1,1,0,4,6,1,0,1,3,6,0
8729,15656592,5,3,0,8,10,2,1,1,9,6,0
8730,15634373,9,1,0,5,4,2,0,1,6,5,0
8731,15769125,8,2,1,10,4,2,0,1,3,6,0
8732,15711386,8,1,1,6,4,2,0,1,4,5,0
8733,15714241,9,2,0,9,10,1,0,0,6,6,1
8734,15642530,8,3,1,10,9,1,1,0,8,6,1
8735,15713599,8,1,0,10,7,1,0,1,2,5,0
8736,15744770,5,1,0,2,4,2,0,0,5,6,0
8737,15780498,5,1,0,3,9,1,1,1,3,5,0
8738,15624397,4,1,0,8,4,1,0,1,7,6,0
8739,15615219,1,1,0,5,9,1,0,1,7,6,0
8740,15570908,7,2,1,7,5,1,0,1,6,5,0
8741,15762855,4,2,1,8,4,2,1,1,7,4,0
8742,15661827,7,2,1,4,4,2,1,1,2,6,0
8743,15746035,1,2,0,9,5,2,0,1,10,5,0
8744,15691906,6,3,1,5,8,2,1,0,6,6,1
8745,15793424,6,2,1,8,4,2,1,0,7,5,0
8746,15577905,6,1,0,8,6,2,0,1,10,5,0
8747,15667216,3,1,1,10,5,2,1,1,7,5,0
8748,15673971,6,3,1,6,9,1,1,0,4,6,1
8749,15701238,7,1,0,1,4,2,1,0,8,6,0
8750,15644849,6,1,1,2,4,1,1,1,4,5,0
8751,15635531,3,2,1,8,4,2,1,0,10,5,0
8752,15632263,3,2,0,5,7,1,1,0,7,5,0
8753,15720110,10,1,0,2,7,1,1,1,10,5,0
8754,15619045,9,1,1,4,4,2,0,1,9,6,0
8755,15697510,8,2,1,7,4,1,1,0,6,6,1
8756,15784923,8,3,1,3,6,1,1,1,2,6,1
8757,15567383,6,3,1,2,6,2,0,1,2,6,0
8758,15732621,6,1,0,10,4,1,1,1,6,5,0
8759,15757981,9,1,0,8,4,1,1,1,9,7,0
8760,15727819,6,2,1,10,10,1,1,1,3,5,0
8761,15738088,5,2,0,10,4,2,1,0,2,7,1
8762,15765173,1,1,1,3,4,1,0,0,6,6,1
8763,15665159,8,1,0,0,8,2,1,1,10,7,1
8764,15618203,9,3,0,8,7,2,1,1,5,6,0
8765,15791452,6,1,0,1,4,2,1,0,8,6,0
8766,15638159,5,2,1,6,5,1,0,0,1,6,0
8767,15585466,2,1,0,10,4,2,1,0,1,5,0
8768,15677310,9,3,0,5,6,1,0,0,5,7,1
8769,15646262,4,1,0,7,4,1,1,0,2,5,0
8770,15656901,4,1,0,8,4,2,1,1,9,6,0
8771,15621093,7,3,0,4,6,2,0,0,3,5,0
8772,15592123,9,1,0,6,4,2,1,1,10,5,0
8773,15589200,4,2,0,9,4,2,1,0,6,5,0
8774,15602934,1,1,1,6,8,2,1,0,8,5,0
8775,15812720,10,3,0,10,8,2,0,1,9,6,0
8776,15695383,3,2,0,9,4,2,1,0,5,6,0
8777,15723064,4,2,0,1,10,2,1,0,2,4,0
8778,15761606,4,2,1,9,6,1,1,0,7,6,0
8779,15650322,7,1,1,3,6,1,0,1,4,5,0
8780,15669782,10,3,0,9,7,1,1,0,1,6,1
8781,15751628,1,1,0,7,5,1,0,1,3,6,0
8782,15809057,4,2,1,6,4,2,1,1,9,5,0
8783,15617052,10,1,0,9,4,1,1,0,10,5,1
8784,15590810,5,3,1,9,9,1,1,0,4,6,1
8785,15801293,10,3,0,1,6,2,1,1,2,5,0
8786,15770968,9,3,1,8,6,2,1,0,2,4,0
8787,15572356,7,2,0,1,6,1,0,1,9,7,0
8788,15603247,9,3,1,1,9,1,1,0,10,5,0
8789,15619116,1,1,1,2,4,2,0,1,5,6,0
8790,15691792,1,2,0,8,4,1,0,0,7,5,0
8791,15783276,8,1,1,9,4,2,1,1,9,5,0
8792,15766137,1,1,0,2,4,2,1,1,5,5,0
8793,15574554,2,3,0,8,6,2,1,1,7,7,0
8794,15578671,8,2,1,1,10,1,1,1,7,5,1
8795,15716608,5,2,0,2,4,3,1,0,4,6,1
8796,15690670,8,1,0,2,4,2,0,1,8,5,0
8797,15630466,10,1,0,8,4,1,0,0,7,6,0
8798,15630349,2,2,0,5,4,2,1,0,6,4,0
8799,15803801,1,1,0,4,4,2,1,0,10,5,0
8800,15647890,7,1,0,9,10,1,1,1,8,6,0
8801,15606115,1,1,1,6,10,1,1,1,7,6,1
8802,15714642,10,2,1,7,4,1,1,0,8,6,0
8803,15741181,8,1,0,6,9,1,1,1,4,6,0
8804,15773973,9,1,0,2,4,2,0,1,10,6,0
8805,15758546,10,2,0,8,4,2,1,1,2,6,0
8806,15598940,7,3,0,6,10,2,1,1,3,6,0
8807,15669783,3,1,1,3,4,2,0,1,4,6,1
8808,15624993,9,1,1,7,8,1,1,1,3,6,1
8809,15760568,3,3,1,5,9,2,0,1,7,6,0
8810,15699047,6,1,1,9,7,2,1,1,2,4,0
8811,15616168,4,1,1,7,5,1,1,1,4,5,0
8812,15773146,5,1,0,3,9,2,0,1,9,5,0
8813,15770375,10,3,1,8,8,1,1,0,4,5,0
8814,15589725,9,1,1,4,4,2,1,1,9,6,0
8815,15710034,5,3,0,1,9,2,0,1,6,6,1
8816,15800806,7,2,0,7,8,2,1,1,10,5,0
8817,15570485,2,2,0,4,10,1,0,0,5,6,0
8818,15575391,6,1,1,3,4,2,1,1,2,6,0
8819,15790750,3,3,0,10,8,1,0,1,8,6,0
8820,15714832,5,3,0,9,10,1,0,0,4,6,0
8821,15619953,6,2,1,6,6,1,1,0,3,6,0
8822,15673929,2,1,0,4,4,2,1,1,8,7,0
8823,15578835,6,2,1,1,8,1,0,1,1,6,0
8824,15752388,5,2,1,6,4,2,1,1,3,5,0
8825,15797081,4,3,1,9,7,2,1,1,7,6,1
8826,15570194,1,1,0,5,4,2,0,0,1,5,0
8827,15580149,5,2,0,7,4,2,1,0,3,6,0
8828,15777708,10,2,1,3,4,2,1,0,10,6,0
8829,15769955,7,1,1,1,4,2,0,0,4,6,0
8830,15810444,2,3,1,6,8,1,1,0,1,6,1
8831,15645593,4,1,1,2,5,1,1,0,6,6,0
8832,15765345,9,1,0,4,4,2,1,1,6,5,0
8833,15760873,3,1,0,7,5,1,1,1,10,6,0
8834,15794178,6,1,0,3,6,1,1,0,8,5,0
8835,15589361,8,2,0,9,4,1,1,1,4,5,0
8836,15662483,10,1,0,7,4,2,1,1,9,6,0
8837,15809736,6,1,0,2,4,1,1,1,9,6,1
8838,15731148,2,1,0,0,6,1,1,1,6,5,1
8839,15774328,4,3,0,1,9,2,1,1,9,6,0
8840,15646969,9,2,0,2,4,2,1,1,9,5,0
8841,15718769,2,2,0,1,7,1,1,0,5,6,0
8842,15610226,4,1,1,9,6,2,0,0,4,5,0
8843,15616270,4,2,0,4,6,1,0,1,7,6,0
8844,15790717,7,2,0,7,4,2,1,0,9,5,0
8845,15635703,8,3,1,1,8,1,1,1,10,6,0
8846,15616365,3,1,1,2,4,2,1,0,2,6,0
8847,15630244,1,1,0,10,9,2,1,0,8,6,0
8848,15734714,2,1,1,3,5,1,1,0,5,5,0
8849,15721433,6,1,1,4,5,2,1,0,8,6,0
8850,15590201,1,2,1,5,4,4,1,1,5,6,1
8851,15590828,10,3,0,7,8,1,1,0,2,6,0
8852,15752097,8,2,0,8,6,1,1,0,1,6,0
8853,15800031,7,1,0,3,4,1,1,1,1,6,1
8854,15630857,6,2,1,6,4,2,1,1,1,6,0
8855,15689953,7,2,0,10,8,1,0,0,10,6,0
8856,15759733,9,1,1,5,4,2,1,1,4,5,0
8857,15810826,4,1,0,6,4,2,0,0,5,6,0
8858,15668009,9,2,0,1,4,2,0,1,10,6,0
8859,15743456,8,1,1,10,4,2,1,0,4,5,0
8860,15725762,10,1,0,4,8,1,1,0,9,4,0
8861,15761713,6,1,1,7,10,1,0,0,6,6,0
8862,15769246,10,3,0,2,9,1,1,0,10,6,1
8863,15781129,7,2,0,8,4,2,1,1,4,6,1
8864,15599124,10,1,1,5,4,2,1,0,9,5,0
8865,15639004,6,1,0,2,4,2,1,1,4,7,0
8866,15810995,2,3,0,3,8,1,1,1,3,5,0
8867,15653773,1,1,1,7,10,1,1,1,9,6,0
8868,15708357,5,2,1,8,4,1,1,0,6,6,0
8869,15733597,6,1,1,0,10,2,0,0,6,6,0
8870,15789560,6,1,0,8,10,1,1,1,2,6,1
8871,15699524,1,1,1,3,4,1,1,0,10,5,0
8872,15626475,7,1,0,2,4,2,1,1,8,5,0
8873,15810839,4,1,0,0,6,1,0,0,7,5,0
8874,15684318,3,3,1,6,5,2,1,1,2,6,0
8875,15768120,7,3,0,9,5,2,1,0,9,6,0
8876,15712807,2,2,0,3,8,1,1,1,6,6,1
8877,15696371,10,2,1,1,5,1,0,0,5,4,0
8878,15675794,5,3,0,9,10,1,1,0,7,6,1
8879,15774277,10,1,0,2,4,2,1,1,7,6,0
8880,15603764,2,1,0,4,4,1,1,1,5,6,1
8881,15618647,9,1,0,1,4,1,1,1,6,5,0
8882,15614643,8,2,1,2,4,2,1,0,7,6,0
8883,15707696,1,2,1,5,4,2,1,1,2,5,0
8884,15749583,7,3,1,2,5,3,0,0,1,6,1
8885,15815125,6,2,0,4,6,2,1,1,8,6,0
8886,15779620,3,1,0,1,4,1,0,1,5,6,0
8887,15768233,1,3,0,8,7,1,0,1,1,6,1
8888,15637788,9,1,0,3,7,1,1,0,5,4,0
8889,15777046,3,1,1,9,8,1,1,0,5,6,0
8890,15788723,4,3,1,10,9,2,1,1,9,6,1
8891,15790489,2,2,0,5,10,1,0,1,1,5,0
8892,15739476,7,1,1,5,4,1,1,1,8,5,0
8893,15612670,5,2,1,10,4,2,1,1,7,6,0
8894,15631222,1,1,1,2,5,1,1,1,4,6,0
8895,15658972,7,1,1,8,8,1,1,0,6,6,0
8896,15724691,8,1,0,1,4,2,1,1,10,5,0
8897,15740442,4,1,0,8,10,1,1,0,5,6,1
8898,15760427,10,1,0,6,8,1,1,0,4,6,0
8899,15677939,3,1,1,3,4,2,1,1,9,6,0
8900,15611599,4,1,1,2,4,2,1,1,3,7,0
8901,15633474,3,1,0,2,9,1,1,1,5,6,0
8902,15671973,1,2,0,5,4,2,1,1,1,6,0
8903,15790019,1,1,0,9,6,1,1,1,2,5,0
8904,15737735,7,2,0,4,5,1,1,1,6,6,1
8905,15661745,2,1,0,3,4,1,0,1,8,6,0
8906,15797065,4,2,1,0,4,2,0,1,7,5,0
8907,15710671,10,1,0,3,9,1,0,0,10,5,0
8908,15656522,3,2,0,10,10,1,1,0,9,5,0
8909,15705085,6,2,1,9,4,2,1,0,2,5,0
8910,15744873,6,3,1,5,9,1,0,0,6,6,1
8911,15781914,8,3,0,9,10,2,1,1,2,5,0
8912,15637354,4,1,1,7,9,2,1,1,6,4,0
8913,15717307,1,1,0,5,4,2,1,0,5,5,0
8914,15746695,1,1,1,6,4,1,1,0,4,6,0
8915,15804962,4,1,0,1,10,1,1,1,10,6,1
8916,15665378,1,1,1,6,4,2,1,0,4,6,0
8917,15757865,5,1,0,7,4,2,1,1,4,7,0
8918,15578787,5,1,1,4,4,1,1,0,5,6,1
8919,15794323,6,1,0,8,7,1,1,0,6,5,0
8920,15697546,3,1,1,3,4,2,1,0,5,6,0
8921,15629519,1,1,1,1,4,2,1,1,3,6,0
8922,15624703,2,3,0,9,8,2,1,0,10,5,0
8923,15570002,4,3,1,8,7,4,0,0,7,6,1
8924,15808566,1,1,0,2,4,2,1,1,9,6,0
8925,15805463,7,3,0,2,6,2,1,1,9,5,0
8926,15709136,4,1,0,8,4,2,1,1,10,5,0
8927,15801605,4,1,1,0,4,2,1,1,5,6,0
8928,15567855,4,1,1,1,4,2,0,0,2,5,0
8929,15675141,3,1,1,4,5,1,1,0,10,5,0
8930,15665759,8,1,1,5,7,1,1,1,4,7,0
8931,15761487,6,1,1,5,4,1,0,1,10,6,1
8932,15700394,8,2,1,4,8,2,1,0,8,5,1
8933,15631162,5,1,0,10,4,2,0,1,10,5,0
8934,15630641,10,1,1,6,8,1,1,1,3,6,0
8935,15585066,6,1,1,1,4,1,0,1,6,6,1
8936,15722991,3,1,0,9,5,1,0,0,3,6,1
8937,15737404,8,1,0,1,8,1,1,1,10,5,0
8938,15722409,7,2,0,8,6,1,1,1,4,6,0
8939,15806420,9,1,0,9,4,2,1,0,9,5,0
8940,15658148,6,1,0,7,4,2,1,0,10,6,0
8941,15810660,9,3,0,4,7,2,0,1,6,5,0
8942,15709780,6,1,1,9,4,2,1,1,4,6,0
8943,15727350,1,1,1,8,7,1,0,0,1,6,0
8944,15752312,2,2,0,1,10,2,1,1,7,6,0
8945,15616745,2,2,0,2,10,1,1,1,2,5,0
8946,15572294,4,1,0,7,4,1,0,0,7,5,0
8947,15674110,7,1,1,2,10,1,0,1,2,6,0
8948,15662501,3,1,0,3,5,1,1,0,3,6,1
8949,15649239,8,2,0,10,4,2,1,0,8,6,0
8950,15700424,1,1,1,5,4,1,1,1,3,5,0
8951,15636388,7,3,1,7,6,1,1,0,6,4,0
8952,15713975,2,3,1,10,9,1,1,0,9,6,1
8953,15592925,8,2,0,3,10,3,0,1,1,6,1
8954,15581626,6,1,0,8,4,1,1,1,9,6,1
8955,15641319,1,2,0,4,4,1,0,0,6,6,1
8956,15723481,8,2,0,8,4,2,0,1,3,6,0
8957,15787825,3,3,0,6,10,1,1,1,5,6,0
8958,15710726,3,1,0,8,4,2,0,1,9,6,0
8959,15627195,3,3,0,1,7,2,1,0,2,5,0
8960,15657957,4,3,1,8,7,1,1,0,10,5,1
8961,15676117,4,1,0,9,4,1,1,0,7,6,0
8962,15607874,7,1,0,0,9,1,0,1,7,6,0
8963,15796993,9,1,0,1,10,2,0,0,2,6,1
8964,15649858,1,2,0,9,5,1,1,1,7,6,0
8965,15811032,1,3,1,8,9,1,1,1,2,6,0
8966,15679963,9,3,0,8,5,1,0,0,1,6,0
8967,15579131,10,1,0,7,4,2,1,1,5,5,0
8968,15572428,8,3,1,0,7,1,1,1,5,5,0
8969,15622461,2,1,1,7,8,2,0,0,2,6,0
8970,15636105,9,2,0,2,4,2,1,1,3,7,0
8971,15583849,1,1,0,3,4,2,0,0,7,6,0
8972,15718780,5,2,1,4,5,1,1,1,6,5,0
8973,15739271,3,3,0,2,8,1,1,1,2,5,0
8974,15697129,8,2,1,1,4,2,1,0,2,6,0
8975,15763415,3,3,0,0,9,1,1,1,6,6,0
8976,15796617,8,1,0,2,4,2,1,0,2,5,0
8977,15626628,5,2,1,2,5,2,1,0,7,5,0
8978,15765857,4,2,0,2,9,1,1,0,2,6,0
8979,15742511,1,1,0,3,7,1,1,0,1,5,0
8980,15786433,5,3,1,3,10,2,1,1,2,5,0
8981,15685805,6,2,1,6,4,2,1,0,5,5,0
8982,15627971,1,1,1,8,10,1,0,0,1,5,0
8983,15783025,8,3,0,3,5,2,1,0,7,6,0
8984,15726289,5,1,0,0,10,1,1,0,3,5,0
8985,15802118,6,2,0,7,8,1,1,1,9,6,0
8986,15607990,9,2,0,6,10,1,1,1,8,6,0
8987,15695932,9,2,0,5,5,1,0,1,8,6,0
8988,15812279,5,1,0,5,7,2,0,0,9,6,0
8989,15687558,5,3,1,10,7,1,1,0,9,5,0
8990,15729065,10,3,0,2,6,2,1,1,9,5,0
8991,15698902,2,3,1,1,9,1,1,0,5,6,1
8992,15570192,4,3,1,8,7,1,0,0,4,6,0
8993,15809265,2,1,1,4,4,1,1,1,7,5,0
8994,15745201,4,1,1,4,9,2,1,1,4,6,0
8995,15580623,3,2,0,8,4,2,0,0,4,5,0
8996,15578156,4,2,0,5,9,1,1,1,3,5,0
8997,15631063,8,1,1,2,4,2,1,0,4,5,0
8998,15692577,6,3,1,10,5,1,1,0,3,6,0
8999,15810910,7,2,1,9,4,2,1,1,8,6,0
9000,15723217,4,1,0,9,4,1,1,0,6,6,0
